t_master.zipcode,t_master.primarycity,t_master.county,t_master.obsolete_bridge_count,t_master.deficient_bridge_count,t_master.num_of_earthquakes_last_7_days,t_master.most_recent_earthquake,t_master.max_magnitude_last_7_days,t_master.fire_last_7_days,t_master.cause_of_death1,t_master.num_of_deaths_of_cause1,t_master.cause_of_death2,t_master.num_of_deaths_of_cause2,t_master.cause_of_death3,t_master.num_of_deaths_of_cause3,t_master.cause_of_death4,t_master.num_of_deaths_of_cause4,t_master.cause_of_death5,t_master.num_of_deaths_of_cause5,t_master.most_recent_water_quality,t_master.avg_water_quality_concentration,t_master.aq_annual_year,t_master.aq_annual_value,t_master.aq_percent_year,t_master.aq_percent_value,t_master.aq_days_year,t_master.aq_days,t_master.storm_deaths,t_master.storm_injuries,t_master.storm_damages,t_master.storm_type,t_master.homicide_per_1000,t_master.violent_per_1000,t_master.property_per_1000,t_master.drug_per_1000,t_master.sex_per_1000,t_master.other_per_1000,t_master.landslide_count,t_master.landslide_rank,t_master.latest_landslide
91942,La Mesa,San Diego County,4,6,1,2017-03-29T20:00:43.130Z,0.99,1,HTD,1355.0,CAN,1034.0,OTH,831.0,STK,326.0,CLD,314.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
91943,La Mesa,San Diego County,4,6,1,2017-03-29T20:00:43.130Z,0.99,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
91944,La Mesa,San Diego County,4,6,1,2017-03-29T20:00:43.130Z,0.99,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
91945,Lemon Grove,San Diego County,1,NULL,1,NULL,NULL,1,HTD,885.0,CAN,718.0,OTH,619.0,STK,223.0,CLD,182.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
91946,Lemon Grove,San Diego County,1,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
91947,Lincoln Acres,San Diego County,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
91948,Mount Laguna,San Diego County,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
91950,National City,San Diego County,6,5,1,NULL,NULL,1,HTD,1559.0,CAN,1141.0,OTH,1064.0,STK,398.0,CLD,287.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
91951,National City,San Diego County,6,5,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
91962,Pine Valley,San Diego County,NULL,NULL,9,2017-04-20T14:19:15.610Z,2.81,1,CAN,44.0,HTD,33.0,OTH,30.0,INJ,10.0,NULL,NULL,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
91963,Potrero,San Diego County,NULL,NULL,1,NULL,NULL,1,HTD,31.0,CAN,27.0,OTH,21.0,CLD,9.0,INJ,7.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
91976,Spring Valley,San Diego County,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
91977,Spring Valley,San Diego County,NULL,NULL,1,NULL,NULL,1,HTD,1546.0,CAN,1392.0,OTH,1068.0,STK,339.0,CLD,324.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
91978,Spring Valley,San Diego County,NULL,NULL,1,NULL,NULL,1,CAN,234.0,HTD,200.0,OTH,169.0,CLD,47.0,STK,43.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
91979,Spring Valley,San Diego County,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
91980,Tecate,San Diego County,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
91987,Tecate,San Diego County,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
91990,Potrero,San Diego County,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92003,Bonsall,San Diego County,NULL,NULL,1,NULL,NULL,1,CAN,113.0,HTD,110.0,OTH,64.0,STK,26.0,INJ,24.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92004,Borrego Springs,San Diego County,NULL,NULL,21,2017-04-21T23:41:33.040Z,2.24,1,CAN,148.0,HTD,130.0,OTH,85.0,CLD,32.0,STK,31.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92007,Cardiff By The Sea,San Diego County,NULL,NULL,1,NULL,NULL,1,CAN,241.0,HTD,222.0,OTH,128.0,STK,56.0,CLD,51.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92008,Carlsbad,San Diego County,2,3,3,2017-04-15T14:46:06.890Z,2.53,1,HTD,1159.0,CAN,972.0,OTH,733.0,STK,286.0,CLD,260.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92009,Carlsbad,San Diego County,2,3,3,2017-04-15T14:46:06.890Z,2.53,1,CAN,1001.0,HTD,899.0,OTH,615.0,STK,247.0,ALZ,209.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92010,Carlsbad,San Diego County,2,3,3,2017-04-15T14:46:06.890Z,2.53,1,CAN,210.0,HTD,163.0,OTH,132.0,ALZ,34.0,STK,33.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92011,Carlsbad,San Diego County,2,3,3,2017-04-15T14:46:06.890Z,2.53,1,CAN,334.0,HTD,251.0,OTH,178.0,ALZ,65.0,STK,55.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92013,Carlsbad,San Diego County,2,3,3,2017-04-15T14:46:06.890Z,2.53,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92014,Del Mar,San Diego County,2,NULL,1,NULL,NULL,1,CAN,346.0,HTD,311.0,OTH,224.0,STK,76.0,ALZ,62.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92018,Carlsbad,San Diego County,2,3,3,2017-04-15T14:46:06.890Z,2.53,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92019,El Cajon,San Diego County,5,NULL,1,NULL,NULL,1,HTD,1229.0,CAN,1081.0,OTH,742.0,CLD,263.0,STK,258.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92020,El Cajon,San Diego County,5,NULL,1,NULL,NULL,1,HTD,2036.0,CAN,1587.0,OTH,1399.0,STK,542.0,CLD,516.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92021,El Cajon,San Diego County,5,NULL,1,NULL,NULL,1,HTD,2072.0,CAN,1806.0,OTH,1421.0,CLD,548.0,STK,504.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92022,El Cajon,San Diego County,5,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92023,Encinitas,San Diego County,5,NULL,1,2017-03-29T20:36:28.190Z,1.05,1,HTD,2.0,SUI,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92024,Encinitas,San Diego County,5,NULL,1,2017-03-29T20:36:28.190Z,1.05,1,HTD,1296.0,CAN,1160.0,OTH,872.0,STK,368.0,ALZ,350.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92025,Escondido,San Diego County,5,4,1,2017-04-06T22:00:52.560Z,1.18,1,HTD,1218.0,OTH,1130.0,CAN,1092.0,ALZ,424.0,STK,388.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92026,Escondido,San Diego County,5,4,1,2017-04-06T22:00:52.560Z,1.18,1,HTD,1414.0,CAN,1401.0,OTH,1130.0,ALZ,465.0,STK,406.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92027,Escondido,San Diego County,5,4,1,2017-04-06T22:00:52.560Z,1.18,1,HTD,1194.0,CAN,1177.0,OTH,961.0,CLD,362.0,STK,330.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92028,Fallbrook,San Diego County,NULL,NULL,1,NULL,NULL,1,CAN,1409.0,HTD,1324.0,OTH,958.0,STK,383.0,CLD,329.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92029,Escondido,San Diego County,5,4,1,2017-04-06T22:00:52.560Z,1.18,1,CAN,510.0,HTD,448.0,OTH,364.0,CLD,120.0,STK,114.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92030,Escondido,San Diego County,5,4,1,2017-04-06T22:00:52.560Z,1.18,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92033,Escondido,San Diego County,5,4,1,2017-04-06T22:00:52.560Z,1.18,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92036,Julian,San Diego County,NULL,NULL,11,2017-04-20T14:01:51.020Z,3.18,1,CAN,123.0,HTD,103.0,OTH,50.0,INJ,27.0,STK,20.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92037,La Jolla,San Diego County,NULL,NULL,1,2017-04-17T03:36:56.400Z,2.03,1,HTD,1373.0,CAN,1326.0,OTH,941.0,STK,361.0,ALZ,317.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92038,La Jolla,San Diego County,NULL,NULL,1,2017-04-17T03:36:56.400Z,2.03,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92039,La Jolla,San Diego County,NULL,NULL,1,2017-04-17T03:36:56.400Z,2.03,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92040,Lakeside,San Diego County,NULL,NULL,4,2017-04-19T01:25:37.450Z,1.66,1,CAN,1180.0,HTD,1134.0,OTH,757.0,CLD,329.0,STK,276.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92046,Escondido,San Diego County,5,4,1,2017-04-06T22:00:52.560Z,1.18,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92049,Oceanside,San Diego County,4,5,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92051,Oceanside,San Diego County,4,5,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92052,Oceanside,San Diego County,4,5,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92054,Oceanside,San Diego County,4,5,1,NULL,NULL,1,HTD,1351.0,CAN,1234.0,OTH,859.0,CLD,348.0,STK,295.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92055,Camp Pendleton,San Diego County,NULL,NULL,1,NULL,NULL,1,INJ,96.0,SUI,37.0,OTH,21.0,PNF,20.0,HOM,10.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92056,Oceanside,San Diego County,4,5,1,NULL,NULL,1,HTD,1898.0,CAN,1643.0,OTH,1057.0,STK,467.0,ALZ,442.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92057,Oceanside,San Diego County,4,5,1,NULL,NULL,1,HTD,1336.0,CAN,1296.0,OTH,810.0,STK,322.0,CLD,304.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92058,Oceanside,San Diego County,4,5,1,NULL,NULL,1,HTD,214.0,CAN,198.0,OTH,153.0,STK,42.0,CLD,41.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92059,Pala,San Diego County,NULL,NULL,4,2017-04-07T22:44:10.430Z,4.6,3,HTD,44.0,OTH,37.0,CAN,25.0,INJ,16.0,DIA,13.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92060,Palomar Mountain,San Diego County,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92061,Pauma Valley,San Diego County,NULL,NULL,1,NULL,NULL,1,HTD,88.0,CAN,85.0,OTH,51.0,INJ,28.0,STK,20.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92064,Poway,San Diego County,1,NULL,2,2017-04-13T19:06:05.270Z,1.36,1,CAN,1141.0,HTD,1062.0,OTH,868.0,STK,357.0,ALZ,289.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92065,Ramona,San Diego County,NULL,NULL,1,NULL,NULL,1,CAN,849.0,HTD,703.0,OTH,590.0,INJ,210.0,STK,183.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92066,Ranchita,San Diego County,NULL,NULL,1,NULL,NULL,1,HTD,5.0,CLD,3.0,STK,2.0,NULL,NULL,PNF,1.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92067,Rancho Santa Fe,San Diego County,NULL,NULL,1,NULL,NULL,1,CAN,277.0,HTD,228.0,OTH,167.0,STK,65.0,CLD,41.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92068,San Luis Rey,San Diego County,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92069,San Marcos,San Diego County,2,NULL,1,2017-04-19T19:00:35.410Z,1.05,1,HTD,1331.0,CAN,1178.0,OTH,924.0,STK,407.0,CLD,328.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92070,Santa Ysabel,San Diego County,NULL,NULL,1,NULL,NULL,1,CAN,55.0,HTD,47.0,OTH,28.0,STK,15.0,INJ,13.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92071,Santee,San Diego County,3,4,1,NULL,NULL,1,CAN,1394.0,HTD,1364.0,OTH,978.0,CLD,328.0,STK,301.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92072,Santee,San Diego County,3,4,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92074,Poway,San Diego County,1,NULL,2,2017-04-13T19:06:05.270Z,1.36,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92075,Solana Beach,San Diego County,NULL,NULL,1,NULL,NULL,1,HTD,399.0,CAN,372.0,OTH,239.0,STK,114.0,CLD,71.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92078,San Marcos,San Diego County,2,NULL,1,2017-04-19T19:00:35.410Z,1.05,1,HTD,901.0,CAN,843.0,OTH,557.0,STK,209.0,CLD,205.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92079,San Marcos,San Diego County,2,NULL,1,2017-04-19T19:00:35.410Z,1.05,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92081,Vista,San Diego County,3,NULL,12,2017-04-21T05:03:02.040Z,2.46,1,CAN,424.0,HTD,347.0,OTH,232.0,STK,88.0,ALZ,77.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92082,Valley Center,San Diego County,NULL,NULL,1,NULL,NULL,1,CAN,477.0,HTD,409.0,OTH,273.0,INJ,115.0,CLD,103.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92083,Vista,San Diego County,3,NULL,12,2017-04-21T05:03:02.040Z,2.46,1,HTD,1006.0,CAN,890.0,OTH,664.0,CLD,276.0,STK,251.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92084,Vista,San Diego County,3,NULL,12,2017-04-21T05:03:02.040Z,2.46,1,HTD,1431.0,CAN,1154.0,OTH,848.0,ALZ,375.0,CLD,357.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92085,Vista,San Diego County,3,NULL,12,2017-04-21T05:03:02.040Z,2.46,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92086,Warner Springs,San Diego County,NULL,NULL,1,NULL,NULL,1,CAN,69.0,HTD,54.0,OTH,35.0,CLD,20.0,INJ,11.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92088,Fallbrook,San Diego County,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92090,El Cajon,San Diego County,5,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92091,Rancho Santa Fe,San Diego County,NULL,NULL,1,NULL,NULL,1,CAN,48.0,HTD,40.0,OTH,28.0,STK,13.0,CLD,8.0,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
92092,La Jolla,San Diego County,NULL,NULL,1,2017-04-17T03:36:56.400Z,2.03,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,10.6019919001132,2013,0.561797752808989,2013,7,NULL,NULL,NULL,NULL,0.01,0.56,0.51,0.54,0.03,0.35,20,2,2014-07-20
